dispute_id,txn_id,dispute_open_date,merchant_id,channel,country,amount_usd,reason_code,dispute_amount_usd,evidence_quality,response_time_days,outcome,cb_fee_usd,risk_tier,tenure_months,monthly_volume_usd,refund_rate
D0001160,T0068988,2025-02-09,M0236,CNP,US,34.68,NO_AUTH,34.68,58,7,WIN,15.35,High,43,23235.54,0.1104
D0001161,T0069231,2024-08-19,M0218,CP,US,34.97,FRAUD,34.97,41,6,LOSS,15.35,Medium,6,23414.61,0.1394
D0001162,T0069249,2024-03-11,M0154,CNP,CA,33.3,PROCESSING_ERROR,33.3,74,8,LOSS,15.33,High,18,47796.39,0.084
D0001163,T0069251,2024-12-20,M0057,CNP,UK,54.64,NOT_AS_DESCRIBED,54.64,46,4,LOSS,15.55,High,33,64214.82,0.0858
D0001164,T0069338,2024-01-03,M0155,CP,US,16.69,DUPLICATE,16.69,30,10,LOSS,15.17,High,26,37395.92,0.0659
D0001165,T0069343,2024-08-27,M0077,CP,US,81.8,NOT_RECEIVED,81.8,64,10,LOSS,15.82,High,20,17178.23,0.2409
D0001166,T0069382,2025-07-22,M0217,CNP,DE,28.62,NOT_AS_DESCRIBED,28.62,25,10,LOSS,15.29,High,5,61459.55,0.238
D0001167,T0069496,2025-06-23,M0001,CNP,BR,188.87,NOT_AS_DESCRIBED,188.87,59,7,WIN,16.89,Low,6,29896.78,0.1007
D0001168,T0069525,2024-03-22,M0026,CP,UK,56.25,NOT_AS_DESCRIBED,56.25,58,8,LOSS,15.56,Medium,38,34262.27,0.116
D0001169,T0069560,2024-05-14,M0149,CNP,US,90.63,FRAUD,90.63,69,11,LOSS,15.91,Medium,49,34745.11,0.0415
D0001170,T0069591,2025-11-22,M0034,CNP,US,76.46,NOT_AS_DESCRIBED,76.46,60,5,LOSS,15.76,Medium,33,39579.81,0.0391
D0001171,T0069609,2024-02-17,M0056,CNP,CA,28.51,NO_AUTH,28.51,39,9,LOSS,15.29,High,3,56321.5,0.1856
D0001172,T0069618,2025-03-24,M0140,CNP,IN,29.88,NOT_AS_DESCRIBED,29.88,66,11,LOSS,15.3,High,26,65505.29,0.0481
D0001173,T0069686,2025-01-22,M0071,CNP,CA,55.2,NO_AUTH,19.62,80,2,LOSS,15.2,Low,47,31436.44,0.0856
D0001174,T0069734,2024-08-14,M0041,CNP,US,29.21,FRAUD,29.21,64,6,LOSS,15.29,Low,10,26980.41,0.2216
D0001175,T0069783,2024-03-04,M0012,CNP,US,41.22,FRAUD,41.22,60,5,LOSS,15.41,High,58,49562.94,0.1378
D0001176,T0069830,2024-02-15,M0113,CNP,CA,155.16,NOT_RECEIVED,155.16,86,0,WIN,16.55,Medium,33,29790.03,0.0771
D0001177,T0069843,2024-11-11,M0108,CNP,MX,35.18,PROCESSING_ERROR,35.18,72,8,LOSS,15.35,High,40,56843.56,0.1963
D0001178,T0069895,2025-10-30,M0067,CNP,US,53.09,NO_AUTH,53.09,60,7,WIN,15.53,Low,54,62383.92,0.0924
D0001179,T0069904,2024-12-23,M0088,CNP,US,188.96,NOT_RECEIVED,188.96,36,5,WIN,16.89,Low,19,44697.16,0.0423
D0001180,T0069944,2025-11-21,M0018,CNP,US,42.48,DUPLICATE,42.48,45,13,LOSS,15.42,High,8,74764.75,0.1323
D0001181,T0070002,2024-08-23,M0120,CP,US,84.64,FRAUD,42.27,55,4,WIN,15.42,Medium,7,30415.08,0.0515
D0001182,T0070069,2024-02-03,M0037,CNP,CA,36.73,DUPLICATE,17.37,70,7,WIN,15.17,High,51,35095.5,0.3076
D0001183,T0070125,2024-09-11,M0127,CNP,US,52.38,NOT_AS_DESCRIBED,33.93,46,5,LOSS,15.34,High,5,39199.83,0.0737
D0001184,T0070170,2025-04-14,M0200,CNP,US,66.84,NOT_RECEIVED,66.84,87,2,LOSS,15.67,Medium,57,25877.41,0.2214
D0001185,T0070179,2024-03-16,M0199,CP,CA,69.62,FRAUD,69.62,67,8,LOSS,15.7,Low,20,14850.68,0.1257
D0001186,T0070184,2025-01-13,M0086,CNP,US,43.15,FRAUD,43.15,57,5,LOSS,15.43,Medium,42,48386.32,0.0593
D0001187,T0070215,2025-04-22,M0013,CNP,IN,18.55,NOT_AS_DESCRIBED,18.55,60,7,LOSS,15.19,Low,44,38470.25,0.0729
D0001188,T0070439,2024-05-14,M0059,CP,US,20.32,NO_AUTH,20.32,67,5,LOSS,15.2,Low,44,50976.08,0.226
D0001189,T0070445,2025-07-18,M0218,CNP,US,32.87,DUPLICATE,32.87,71,5,LOSS,15.33,Medium,6,23414.61,0.1394
D0001190,T0070558,2025-11-21,M0100,CNP,US,55.11,NOT_AS_DESCRIBED,55.11,72,2,LOSS,15.55,Low,9,28775.77,0.0384
D0001191,T0070618,2024-12-16,M0005,CNP,BR,10.73,NOT_AS_DESCRIBED,10.73,64,7,WIN,15.11,Medium,26,60766.9,0.3188
D0001192,T0070672,2024-06-12,M0080,CNP,IN,6.42,NOT_RECEIVED,6.42,62,5,WIN,15.06,Low,40,21819.41,0.0719
D0001193,T0070714,2025-11-23,M0232,CNP,UK,22.44,FRAUD,22.44,75,10,LOSS,15.22,Medium,51,73255.92,0.0895
D0001194,T0070722,2024-09-08,M0152,CNP,US,47.45,NOT_RECEIVED,47.45,65,4,LOSS,15.47,Low,17,25574.53,0.1531
D0001195,T0070753,2025-04-27,M0083,CNP,MX,15.64,CANCELLED,15.64,77,6,LOSS,15.16,Medium,10,55623.66,0.1209
D0001196,T0070768,2025-03-19,M0093,CNP,US,42.86,CANCELLED,42.86,92,5,WIN,15.43,Low,50,75885.34,0.0981
D0001197,T0070777,2024-06-30,M0047,CNP,IN,24.51,NOT_AS_DESCRIBED,24.51,83,7,WIN,15.25,Low,27,38210.86,0.0126
D0001198,T0070895,2025-10-10,M0214,CNP,CA,46.62,CANCELLED,46.62,68,5,LOSS,15.47,Low,27,26877.73,0.045
D0001199,T0070898,2024-08-05,M0225,CNP,BR,50.95,FRAUD,50.95,73,7,WIN,15.51,Low,43,72631.4,0.2017
D0001200,T0070902,2024-11-11,M0015,CNP,UK,26.11,FRAUD,26.11,91,5,WIN,15.26,Low,43,87103.18,0.2223
D0001201,T0070922,2025-07-26,M0121,CNP,US,55.21,FRAUD,55.21,43,8,WIN,15.55,High,26,68052.17,0.1101
D0001202,T0070948,2024-06-20,M0003,CNP,US,136.59,FRAUD,136.59,76,1,LOSS,16.37,Low,39,13527.02,0.2033
D0001203,T0070997,2024-12-15,M0014,CNP,AU,129.5,FRAUD,129.5,77,5,WIN,16.3,Medium,45,36488.93,0.108
D0001204,T0071009,2025-05-06,M0008,CNP,CA,44.45,NOT_AS_DESCRIBED,44.45,78,7,WIN,15.44,Medium,42,30069.55,0.1107
D0001205,T0071010,2025-06-15,M0223,CNP,US,50.89,NO_AUTH,50.89,74,9,WIN,15.51,Low,42,13426.24,0.1026
D0001206,T0071048,2024-08-23,M0224,CNP,US,40.86,FRAUD,40.86,58,4,LOSS,15.41,Medium,12,39851.61,0.0892
D0001207,T0071049,2025-05-22,M0034,CP,US,116.85,PROCESSING_ERROR,43.38,79,4,WIN,15.43,Medium,33,39579.81,0.0391
D0001208,T0071056,2024-08-11,M0027,CNP,US,32.33,NOT_RECEIVED,32.33,76,8,LOSS,15.32,High,24,41277.19,0.1463
D0001209,T0071138,2025-01-30,M0225,CNP,BR,99.35,FRAUD,99.35,51,6,LOSS,15.99,Low,43,72631.4,0.2017
D0001210,T0071168,2025-04-29,M0232,CNP,MX,22.35,FRAUD,22.35,78,7,WIN,15.22,Medium,51,73255.92,0.0895
D0001211,T0071179,2025-01-23,M0225,CNP,MX,65.66,NOT_RECEIVED,25.94,72,1,LOSS,15.26,Low,43,72631.4,0.2017
D0001212,T0071224,2024-05-03,M0218,CNP,DE,44.17,FRAUD,44.17,49,5,LOSS,15.44,Medium,6,23414.61,0.1394
D0001213,T0071273,2025-06-06,M0121,CNP,DE,55.88,NOT_RECEIVED,55.88,50,11,LOSS,15.56,High,26,68052.17,0.1101
D0001214,T0071499,2024-04-27,M0219,CNP,US,8.04,NOT_AS_DESCRIBED,8.04,51,6,LOSS,15.08,Medium,27,32856.34,0.0267
D0001215,T0071580,2025-12-04,M0015,CP,US,52.24,FRAUD,52.24,63,4,WIN,15.52,Low,43,87103.18,0.2223
D0001216,T0071607,2024-10-19,M0107,CNP,US,77.64,NOT_AS_DESCRIBED,77.64,82,7,LOSS,15.78,Low,47,70271.15,0.1826
D0001217,T0071657,2024-06-20,M0049,CNP,US,21.27,NOT_AS_DESCRIBED,21.27,80,8,WIN,15.21,High,40,15164.34,0.118
D0001218,T0071662,2025-02-24,M0185,CNP,IN,39.93,NOT_AS_DESCRIBED,39.93,53,5,LOSS,15.4,Low,30,22183.14,0.1226
D0001219,T0071687,2025-07-16,M0225,CNP,US,25.5,NOT_AS_DESCRIBED,25.5,66,3,LOSS,15.26,Low,43,72631.4,0.2017
D0001220,T0071691,2025-03-12,M0118,CNP,CA,32.67,NOT_RECEIVED,15.75,72,7,WIN,15.16,Low,9,24297.43,0.1214
D0001221,T0071738,2024-02-27,M0119,CNP,US,114.97,PROCESSING_ERROR,114.97,62,7,LOSS,16.15,Low,15,101048.92,0.0241
D0001222,T0071749,2024-10-01,M0232,CNP,AU,130.9,FRAUD,130.9,75,5,LOSS,16.31,Medium,51,73255.92,0.0895
D0001223,T0071797,2024-10-04,M0057,CP,US,43.69,DUPLICATE,43.69,57,6,LOSS,15.44,High,33,64214.82,0.0858
D0001224,T0072059,2025-03-25,M0168,CNP,AU,57.12,FRAUD,57.12,48,9,LOSS,15.57,High,10,35660.1,0.1742
D0001225,T0072085,2024-09-09,M0209,CNP,US,25.57,CANCELLED,25.57,23,10,LOSS,15.26,High,16,34308.47,0.2676
D0001226,T0072137,2025-02-09,M0211,CNP,US,42.86,FRAUD,42.86,63,9,LOSS,15.43,Medium,16,25915.87,0.0854
D0001227,T0072170,2025-02-10,M0074,CNP,US,18.43,FRAUD,18.43,56,2,LOSS,15.18,Low,8,40344.2,0.08
D0001228,T0072205,2025-04-07,M0084,CNP,US,44.74,FRAUD,44.74,83,11,LOSS,15.45,Low,50,20052.46,0.1048
D0001229,T0072216,2025-08-16,M0149,CNP,UK,91.56,CANCELLED,91.56,82,6,WIN,15.92,Medium,49,34745.11,0.0415
D0001230,T0072434,2024-06-11,M0217,CNP,CA,8.93,NOT_RECEIVED,8.93,35,15,LOSS,15.09,High,5,61459.55,0.238
D0001231,T0072504,2025-12-28,M0193,CNP,US,40.6,NOT_RECEIVED,40.6,74,3,LOSS,15.41,Medium,36,82395.85,0.0807
D0001232,T0072511,2025-11-10,M0120,CNP,US,41.79,FRAUD,41.79,72,8,WIN,15.42,Medium,7,30415.08,0.0515
D0001233,T0072572,2025-12-30,M0222,CNP,IN,13.98,NOT_AS_DESCRIBED,13.98,50,7,LOSS,15.14,High,27,26322.61,0.0702
D0001234,T0072703,2025-12-28,M0119,CP,US,75.13,FRAUD,75.13,37,9,WIN,15.75,Low,15,101048.92,0.0241
D0001235,T0072727,2024-04-02,M0157,CNP,BR,24.91,NOT_AS_DESCRIBED,24.91,60,9,LOSS,15.25,Low,8,16581.36,0.2612
D0001236,T0072779,2024-06-05,M0039,CNP,UK,51.03,NOT_AS_DESCRIBED,51.03,79,10,LOSS,15.51,Low,17,16433.37,0.1369
D0001237,T0072938,2024-12-21,M0195,CNP,MX,20.95,NOT_AS_DESCRIBED,20.95,77,4,WIN,15.21,High,57,26130.7,0.218
D0001238,T0073077,2024-04-05,M0199,CNP,CA,25.37,NOT_AS_DESCRIBED,25.37,53,4,LOSS,15.25,Low,20,14850.68,0.1257
D0001239,T0073111,2024-12-18,M0083,CNP,US,97.72,CANCELLED,97.72,40,7,LOSS,15.98,Medium,10,55623.66,0.1209
D0001240,T0073180,2024-04-19,M0019,CNP,UK,37.29,NOT_AS_DESCRIBED,37.29,90,9,LOSS,15.37,Medium,50,20915.91,0.2029
D0001241,T0073209,2025-08-20,M0164,CNP,BR,118.89,NOT_RECEIVED,118.89,72,4,LOSS,16.19,Low,24,52404.16,0.1241
D0001242,T0073279,2025-10-11,M0172,CNP,BR,53.02,NOT_AS_DESCRIBED,53.02,57,8,LOSS,15.53,High,6,24174.45,0.1046
D0001243,T0073343,2024-03-17,M0067,CNP,US,12.99,NOT_AS_DESCRIBED,12.99,75,4,LOSS,15.13,Low,54,62383.92,0.0924
D0001244,T0073384,2025-04-10,M0099,CNP,IN,137.22,FRAUD,137.22,41,5,LOSS,16.37,High,38,30501.69,0.1494
D0001245,T0073495,2024-12-20,M0168,CNP,US,55.61,NOT_RECEIVED,55.61,40,7,LOSS,15.56,High,10,35660.1,0.1742
D0001246,T0073592,2024-01-18,M0246,CNP,IN,150.75,FRAUD,150.75,50,5,LOSS,16.51,Medium,5,40929.63,0.0315
D0001247,T0073655,2024-10-15,M0116,CNP,DE,6.71,NOT_RECEIVED,6.71,83,2,WIN,15.07,Medium,34,48296.69,0.0327
D0001248,T0073661,2025-12-10,M0234,CNP,US,77.25,PROCESSING_ERROR,77.25,74,7,WIN,15.77,Low,45,11968.71,0.0568
D0001249,T0073756,2024-09-17,M0008,CP,DE,45.54,NOT_AS_DESCRIBED,45.54,84,7,WIN,15.46,Medium,42,30069.55,0.1107
D0001250,T0073788,2024-12-08,M0018,CNP,AU,38.8,FRAUD,38.8,29,5,LOSS,15.39,High,8,74764.75,0.1323
D0001251,T0073827,2024-01-23,M0066,CNP,BR,25.28,NOT_RECEIVED,25.28,32,5,WIN,15.25,High,20,48133.5,0.2473
D0001252,T0073878,2025-03-26,M0232,CNP,US,27.51,PROCESSING_ERROR,27.51,71,6,WIN,15.28,Medium,51,73255.92,0.0895
D0001253,T0073953,2024-11-02,M0007,CNP,US,77.71,DUPLICATE,69.53,37,13,LOSS,15.7,High,6,19683.27,0.1304
D0001254,T0074004,2024-05-07,M0105,CNP,US,30.41,NOT_AS_DESCRIBED,30.41,77,7,LOSS,15.3,Low,48,18814.22,0.1998
D0001255,T0074009,2025-05-29,M0215,CNP,US,48.63,NO_AUTH,48.63,68,7,LOSS,15.49,High,44,13899.52,0.3098
D0001256,T0074038,2025-01-08,M0036,CNP,BR,98.87,PROCESSING_ERROR,98.87,73,2,WIN,15.99,Low,4,36780.12,0.1202
D0001257,T0074047,2025-08-25,M0053,CNP,MX,81.86,CANCELLED,81.86,36,10,LOSS,15.82,High,22,46721.07,0.1541
D0001258,T0074109,2025-08-12,M0157,CNP,CA,53.93,NOT_AS_DESCRIBED,37.93,72,8,WIN,15.38,Low,8,16581.36,0.2612
D0001259,T0074318,2024-03-27,M0067,CNP,US,21.84,NOT_RECEIVED,21.84,63,12,LOSS,15.22,Low,54,62383.92,0.0924
D0001260,T0074403,2024-10-30,M0108,CP,IN,31.58,FRAUD,31.58,75,8,WIN,15.32,High,40,56843.56,0.1963
D0001261,T0074472,2024-11-23,M0192,CNP,US,44.06,FRAUD,44.06,66,6,WIN,15.44,Low,38,28500.29,0.35
D0001262,T0074481,2024-03-22,M0056,CNP,IN,13.85,FRAUD,13.85,39,10,LOSS,15.14,High,3,56321.5,0.1856
D0001263,T0074533,2024-08-26,M0035,CNP,US,47.79,FRAUD,47.79,89,3,WIN,15.48,Medium,53,29028.48,0.2516
D0001264,T0074583,2024-03-04,M0056,CNP,IN,9.25,NO_AUTH,9.25,53,11,LOSS,15.09,High,3,56321.5,0.1856
D0001265,T0074604,2024-03-27,M0059,CNP,US,14.99,FRAUD,14.99,100,4,WIN,15.15,Low,44,50976.08,0.226
D0001266,T0074638,2024-09-22,M0184,CNP,MX,70.6,FRAUD,70.6,71,5,WIN,15.71,Low,42,21063.18,0.0532
D0001267,T0074818,2025-08-21,M0250,CNP,MX,22.21,PROCESSING_ERROR,22.21,50,6,WIN,15.22,Low,3,13708.48,0.1935
D0001268,T0074937,2024-12-17,M0079,CNP,DE,92.77,CANCELLED,92.77,63,6,LOSS,15.93,Low,34,30637.48,0.0868
D0001269,T0074989,2024-07-03,M0118,CNP,US,28.82,NO_AUTH,28.82,65,1,LOSS,15.29,Low,9,24297.43,0.1214
D0001270,T0075181,2025-10-03,M0036,CNP,UK,73.25,FRAUD,73.25,61,5,LOSS,15.73,Low,4,36780.12,0.1202
D0001271,T0075274,2025-05-31,M0121,CNP,IN,30.37,CANCELLED,30.37,54,11,LOSS,15.3,High,26,68052.17,0.1101
D0001272,T0075459,2024-03-24,M0056,CNP,US,51.87,FRAUD,51.87,58,9,WIN,15.52,High,3,56321.5,0.1856
D0001273,T0075484,2025-10-05,M0027,CP,DE,103.3,NOT_AS_DESCRIBED,103.3,59,9,WIN,16.03,High,24,41277.19,0.1463
D0001274,T0075530,2025-09-02,M0066,CNP,IN,9.71,FRAUD,9.71,52,11,LOSS,15.1,High,20,48133.5,0.2473
D0001275,T0075548,2024-01-02,M0074,CNP,MX,40.54,FRAUD,40.54,52,7,LOSS,15.41,Low,8,40344.2,0.08
D0001276,T0075566,2025-04-03,M0170,CNP,US,39.93,FRAUD,39.93,60,2,LOSS,15.4,Medium,2,22049.08,0.1157
D0001277,T0075570,2025-03-30,M0216,CNP,BR,59.14,NO_AUTH,59.14,66,8,LOSS,15.59,Low,17,50490.57,0.1177
D0001278,T0075573,2025-06-20,M0160,CNP,US,45.92,FRAUD,45.92,80,6,WIN,15.46,Medium,47,15778.72,0.1981
D0001279,T0075722,2025-07-06,M0045,CNP,BR,146.14,NOT_RECEIVED,146.14,54,13,LOSS,16.46,High,5,26730.24,0.1546
D0001280,T0075969,2025-03-29,M0127,CNP,CA,140.69,CANCELLED,140.69,47,3,LOSS,16.41,High,5,39199.83,0.0737
D0001281,T0075990,2024-06-14,M0233,CNP,AU,91.46,CANCELLED,91.46,46,10,LOSS,15.91,Medium,2,10845.79,0.0475
D0001282,T0076044,2025-11-18,M0170,CNP,MX,29.87,NO_AUTH,29.87,63,7,WIN,15.3,Medium,2,22049.08,0.1157
D0001283,T0076118,2025-01-28,M0155,CNP,AU,18.69,NOT_AS_DESCRIBED,18.69,43,7,LOSS,15.19,High,26,37395.92,0.0659
D0001284,T0076179,2025-07-15,M0155,CNP,MX,78.1,CANCELLED,78.1,52,8,WIN,15.78,High,26,37395.92,0.0659
D0001285,T0076291,2025-05-17,M0190,CNP,MX,9.97,NOT_RECEIVED,9.97,52,5,LOSS,15.1,Low,18,29923.83,0.215
D0001286,T0076314,2024-01-06,M0217,CNP,US,75.52,NO_AUTH,75.52,56,9,WIN,15.76,High,5,61459.55,0.238
D0001287,T0076329,2024-01-16,M0053,CP,US,73.08,FRAUD,73.08,60,8,LOSS,15.73,High,22,46721.07,0.1541
D0001288,T0076508,2024-08-26,M0154,CNP,US,121.1,FRAUD,121.1,70,7,LOSS,16.21,High,18,47796.39,0.084
D0001289,T0076608,2024-09-25,M0043,CP,US,103.72,CANCELLED,103.72,61,13,LOSS,16.04,Medium,42,21664.76,0.097
D0001290,T0076672,2024-04-16,M0246,CP,CA,66.69,FRAUD,66.69,70,9,WIN,15.67,Medium,5,40929.63,0.0315
D0001291,T0076697,2024-11-20,M0031,CNP,IN,8.22,NOT_RECEIVED,8.22,87,4,LOSS,15.08,Medium,27,27719.58,0.1104
D0001292,T0076700,2025-03-28,M0056,CNP,US,63.66,FRAUD,63.66,39,14,LOSS,15.64,High,3,56321.5,0.1856
D0001293,T0076718,2024-04-15,M0250,CP,US,35.36,FRAUD,35.36,68,11,LOSS,15.35,Low,3,13708.48,0.1935
D0001294,T0076734,2024-05-12,M0146,CNP,US,140.71,NOT_RECEIVED,140.71,82,9,WIN,16.41,Low,51,91662.42,0.296
D0001295,T0076837,2024-10-08,M0196,CNP,US,7.93,NOT_RECEIVED,7.93,55,9,LOSS,15.08,High,6,20441.49,0.283
D0001296,T0076861,2025-07-29,M0069,CNP,DE,22.97,NOT_AS_DESCRIBED,22.97,68,8,LOSS,15.23,Medium,5,33391.45,0.03
D0001297,T0076874,2025-09-07,M0200,CNP,US,173.11,FRAUD,173.11,81,4,LOSS,16.73,Medium,57,25877.41,0.2214
D0001298,T0076990,2025-04-18,M0073,CNP,US,33.95,NOT_AS_DESCRIBED,33.95,48,5,WIN,15.34,High,28,11302.33,0.1269
D0001299,T0077021,2025-03-01,M0243,CNP,US,99.27,FRAUD,99.27,61,5,WIN,15.99,Medium,6,19050.09,0.1795
D0001300,T0077033,2024-03-18,M0078,CNP,CA,14.76,NO_AUTH,7.04,39,2,LOSS,15.07,Low,14,16895.18,0.1058
D0001301,T0077081,2025-03-18,M0122,CP,AU,30.68,NOT_AS_DESCRIBED,30.68,98,6,WIN,15.31,Medium,40,28292.05,0.1652
D0001302,T0077144,2024-12-11,M0243,CNP,US,16.31,DUPLICATE,16.31,47,3,WIN,15.16,Medium,6,19050.09,0.1795
D0001303,T0077186,2025-05-12,M0217,CNP,US,13.69,NO_AUTH,13.69,45,12,LOSS,15.14,High,5,61459.55,0.238
D0001304,T0077213,2024-09-20,M0066,CNP,US,65.72,NOT_AS_DESCRIBED,65.72,47,15,LOSS,15.66,High,20,48133.5,0.2473
D0001305,T0077244,2024-02-09,M0056,CNP,MX,30.58,NO_AUTH,30.58,35,8,LOSS,15.31,High,3,56321.5,0.1856
D0001306,T0077331,2024-03-15,M0107,CNP,DE,18.72,NOT_AS_DESCRIBED,16.18,92,9,LOSS,15.16,Low,47,70271.15,0.1826
D0001307,T0077364,2025-08-25,M0037,CNP,US,43.45,NO_AUTH,43.45,80,11,WIN,15.43,High,51,35095.5,0.3076
D0001308,T0077634,2024-07-12,M0035,CNP,UK,19.77,FRAUD,19.77,95,6,LOSS,15.2,Medium,53,29028.48,0.2516
D0001309,T0077762,2025-08-21,M0007,CNP,US,20.02,FRAUD,20.02,39,7,LOSS,15.2,High,6,19683.27,0.1304
D0001310,T0077970,2025-10-08,M0107,CP,CA,39.09,NOT_RECEIVED,39.09,88,8,WIN,15.39,Low,47,70271.15,0.1826
D0001311,T0078026,2025-05-25,M0170,CNP,MX,75.45,CANCELLED,75.45,59,8,WIN,15.75,Medium,2,22049.08,0.1157
D0001312,T0078028,2025-07-29,M0108,CNP,IN,70.53,FRAUD,70.53,60,6,LOSS,15.71,High,40,56843.56,0.1963
D0001313,T0078080,2025-09-03,M0015,CNP,US,29.73,NOT_AS_DESCRIBED,29.73,74,6,LOSS,15.3,Low,43,87103.18,0.2223
D0001314,T0078261,2024-04-26,M0187,CP,DE,44.25,PROCESSING_ERROR,44.25,56,9,LOSS,15.44,Low,10,13904.18,0.0652
D0001315,T0078264,2025-01-14,M0166,CNP,US,37.17,CANCELLED,37.17,76,6,WIN,15.37,Medium,49,59890.61,0.0655
D0001316,T0078334,2025-07-23,M0111,CNP,US,22.2,DUPLICATE,22.2,74,9,WIN,15.22,Medium,17,21506.42,0.0276
D0001317,T0078477,2025-07-18,M0149,CNP,US,51.41,NO_AUTH,51.41,62,4,LOSS,15.51,Medium,49,34745.11,0.0415
D0001318,T0078579,2024-05-03,M0016,CNP,AU,54.89,NOT_AS_DESCRIBED,54.89,66,4,WIN,15.55,Low,47,21629.22,0.1475
D0001319,T0078625,2025-11-30,M0045,CNP,US,20.85,NOT_RECEIVED,20.85,35,10,LOSS,15.21,High,5,26730.24,0.1546
D0001320,T0078643,2025-08-06,M0188,CNP,US,87.49,FRAUD,87.49,65,3,LOSS,15.87,Low,23,35717.88,0.1445
D0001321,T0078752,2024-08-18,M0009,CNP,US,105.31,CANCELLED,105.31,57,4,LOSS,16.05,Low,12,38524.56,0.109
D0001322,T0078833,2024-09-15,M0066,CNP,US,39.0,NOT_AS_DESCRIBED,33.86,60,5,LOSS,15.34,High,20,48133.5,0.2473
D0001323,T0078868,2024-09-29,M0119,CNP,US,94.81,FRAUD,34.16,38,4,WIN,15.34,Low,15,101048.92,0.0241
D0001324,T0078878,2024-12-11,M0243,CNP,US,19.05,FRAUD,19.05,50,3,LOSS,15.19,Medium,6,19050.09,0.1795
D0001325,T0078880,2024-01-14,M0027,CNP,US,37.84,NOT_AS_DESCRIBED,37.84,62,5,LOSS,15.38,High,24,41277.19,0.1463
D0001326,T0078913,2024-12-18,M0146,CP,US,13.19,NOT_RECEIVED,13.19,74,5,LOSS,15.13,Low,51,91662.42,0.296
D0001327,T0078914,2024-06-23,M0127,CNP,US,29.71,PROCESSING_ERROR,29.71,38,10,LOSS,15.3,High,5,39199.83,0.0737
D0001328,T0078969,2025-08-07,M0181,CNP,DE,28.33,NO_AUTH,10.04,83,7,LOSS,15.1,Low,56,15370.62,0.2133
D0001329,T0078974,2025-04-25,M0037,CNP,US,40.23,NOT_RECEIVED,40.23,77,6,LOSS,15.4,High,51,35095.5,0.3076
D0001330,T0079023,2024-09-27,M0149,CNP,DE,94.47,FRAUD,94.47,81,7,LOSS,15.94,Medium,49,34745.11,0.0415
D0001331,T0079087,2025-12-19,M0054,CNP,US,29.88,NOT_AS_DESCRIBED,29.88,77,7,LOSS,15.3,High,28,26451.7,0.0867
D0001332,T0079132,2024-02-01,M0181,CNP,US,40.92,FRAUD,40.92,83,5,WIN,15.41,Low,56,15370.62,0.2133
D0001333,T0079175,2025-12-13,M0089,CNP,CA,90.57,NOT_RECEIVED,90.57,83,2,WIN,15.91,Medium,46,33218.34,0.062
D0001334,T0079204,2024-03-12,M0108,CP,US,9.6,NOT_RECEIVED,9.6,58,6,WIN,15.1,High,40,56843.56,0.1963
D0001335,T0079237,2024-04-01,M0163,CNP,IN,111.62,FRAUD,111.62,61,7,WIN,16.12,Low,25,21794.22,0.0692
D0001336,T0079280,2025-06-25,M0140,CNP,US,103.64,FRAUD,103.64,46,14,LOSS,16.04,High,26,65505.29,0.0481
D0001337,T0079318,2024-07-28,M0099,CNP,BR,33.48,NOT_AS_DESCRIBED,33.48,71,11,LOSS,15.33,High,38,30501.69,0.1494
D0001338,T0079354,2025-01-07,M0034,CNP,US,12.9,NO_AUTH,12.9,55,6,LOSS,15.13,Medium,33,39579.81,0.0391
D0001339,T0079374,2024-02-14,M0003,CNP,IN,25.78,NO_AUTH,25.78,84,6,WIN,15.26,Low,39,13527.02,0.2033
D0001340,T0079546,2025-09-11,M0171,CNP,US,48.17,FRAUD,48.17,49,6,LOSS,15.48,High,7,18437.55,0.2084
D0001341,T0079561,2024-09-12,M0222,CNP,UK,11.76,FRAUD,11.76,55,8,LOSS,15.12,High,27,26322.61,0.0702
D0001342,T0079563,2024-01-23,M0168,CP,IN,35.7,NO_AUTH,35.7,49,9,LOSS,15.36,High,10,35660.1,0.1742
D0001343,T0079677,2025-11-27,M0169,CNP,US,18.35,FRAUD,18.35,70,7,WIN,15.18,Low,20,57252.95,0.0774
D0001344,T0079724,2025-08-21,M0236,CP,US,140.39,NO_AUTH,45.19,69,4,LOSS,15.45,High,43,23235.54,0.1104
D0001345,T0079800,2024-06-23,M0157,CP,US,85.05,NO_AUTH,85.05,44,5,LOSS,15.85,Low,8,16581.36,0.2612
D0001346,T0079803,2024-05-24,M0242,CNP,AU,10.5,NOT_RECEIVED,10.5,80,3,LOSS,15.1,Medium,35,54227.64,0.0803
D0001347,T0079813,2025-10-06,M0083,CNP,US,106.4,NOT_AS_DESCRIBED,106.4,78,5,LOSS,16.06,Medium,10,55623.66,0.1209
D0001348,T0079890,2024-10-20,M0044,CP,US,87.57,DUPLICATE,87.57,72,7,WIN,15.88,Low,21,32250.26,0.237
D0001349,T0080013,2024-08-29,M0069,CNP,DE,31.58,FRAUD,31.58,41,4,LOSS,15.32,Medium,5,33391.45,0.03
D0001350,T0080118,2024-04-12,M0057,CNP,US,20.56,FRAUD,20.56,60,8,LOSS,15.21,High,33,64214.82,0.0858
D0001351,T0080154,2024-09-02,M0209,CP,IN,85.16,NO_AUTH,85.16,62,8,LOSS,15.85,High,16,34308.47,0.2676
